status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000000959,"""Russell Westbrook opts out of his contract, testing free agency this summer. (sources say)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000959,"June 03, 2016 23:56",49039,43483,28623,15517,11044,2207,44406,22693
7331091005_10154110000000960,"""James Harden addresses rumors in a candid interview. (via Twitter)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000960,2016-06-11 08:00:00,17133,11165,42033,35297,29558,15634,3893,42926
7331091005_10154110000000961,"""LeBron James leads his team to a huge comeback win, silencing critics. (via ESPN)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000961,"June 04, 2016 16:05",15070,40088,11765,28497,2504,7745,10635,40362
7331091005_10154110000000962,"""LeBron James leads his team to a huge comeback win, silencing critics. (via ESPN)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000962,"June 04, 2016 16:10",25664,36994,19445,8598,7871,15961,3253,10300
7331091005_10154110000000963,"""James Harden opts out of his contract, testing free agency this summer. (via ESPN)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000963,2016-06-04 16:15:00,17472,2177,753,18669,19464,49327,3087,42163
7331091005_10154110000000964,"""LeBron James addresses rumors in a candid interview. (via Twitter)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000964,"June 04, 2016 00:16",25684,18547,4982,28350,35712,21708,35055,8008
7331091005_10154110000000965,"""Russell Westbrook addresses rumors in a candid interview. (via ESPN)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000965,2016/06/05 08:30,39219,21297,499,16689,43708,22115,41725,11336
7331091005_10154110000000966,"""Kawhi Leonard suffers an injury ahead of the playoffs, sources say. (sources say)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000966,"June 04, 2016 00:24",8249,25733,43559,19877,15162,13385,41223,45266
7331091005_10154110000000967,"""LeBron James addresses rumors in a candid interview. (via ESPN)""","""LeBron James update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000967,2016-06-08 17:17:00,6797,25315,36901,42446,36513,17111,19898,33817
7331091005_10154110000000968,"""Ben Simmons delivers a clutch performance in the final minutes. (via ESPN)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000968,2016/06/07 09:12,32132,38462,37541,33865,1382,409,37188,14261
7331091005_10154110000000969,"""Kawhi Leonard delivers a clutch performance in the final minutes. (reportedly)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000969,2016/06/06 01:03,46435,31768,48986,19751,25664,25973,25807,23615
7331091005_10154110000000970,"""Kevin Durant was traded last night, and fans are still reacting. (via ESPN)""","""Kevin Durant update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000970,"June 08, 2016 17:50",2651,20037,2009,33530,22908,11512,29899,12247
7331091005_10154110000000971,"""Russell Westbrook leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000971,2016-06-10 18:34:00,47896,20837,31735,40933,11029,38954,31434,2367
7331091005_10154110000000972,"""Ben Simmons leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000972,"June 04, 2016 17:00",19308,46523,44797,31390,41671,46924,1807,1533
7331091005_10154110000000973,"""Kyrie Irving will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000973,2016/06/10 02:49,24668,16646,18038,37284,43493,41005,39286,18240
7331091005_10154110000000974,"""Stephen Curry just dropped a triple-double, and the crowd went crazy. (sources say)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000974,2016/06/04 00:56,37046,3913,46005,39298,28947,26014,20244,14253
7331091005_10154110000000975,"""Kyrie Irving makes franchise history with a record-breaking night. (via Twitter)""","""Kyrie Irving update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000975,2016/06/11 11:45,11649,18062,28656,44330,16690,48095,31474,28632
7331091005_10154110000000976,"""Chris Paul is drawing interest from multiple teams, according to reports. (via ESPN)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000976,2016/06/08 02:40,10188,2547,47604,34890,28103,16901,7985,18154
7331091005_10154110000000977,"""Kyrie Irving delivers a clutch performance in the final minutes. (via NBA TV)""","""Kyrie Irving update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000977,"June 10, 2016 19:58",35756,35007,34498,12723,41243,13487,27526,25204
7331091005_10154110000000978,"""Kyrie Irving delivers a clutch performance in the final minutes. (via NBA TV)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000978,"June 03, 2016 08:54",27579,28246,11606,32675,12858,2,44843,25573
7331091005_10154110000000979,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000979,2016-06-05 09:54:00,21924,28887,9865,35086,13944,6762,40261,4883
7331091005_10154110000000980,"""Russell Westbrook opts out of his contract, testing free agency this summer. (via ESPN)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000980,"June 05, 2016 10:00",44586,38181,45889,28456,4148,27734,30612,46743
7331091005_10154110000000981,"""Russell Westbrook was traded last night, and fans are still reacting. (sources say)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000981,"June 08, 2016 19:51",13861,11899,22092,41083,40153,14303,317,24939
7331091005_10154110000000982,"""Derrick Rose will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000982,2016-06-04 17:50:00,15660,3257,21580,36988,30869,17347,7271,41443
7331091005_10154110000000983,"""Stephen Curry delivers a clutch performance in the final minutes. (sources say)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000983,2016-06-06 02:41:00,14577,749,35986,26760,40647,29372,10164,4421
7331091005_10154110000000984,"""Kawhi Leonard addresses rumors in a candid interview. (via Twitter)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000984,"June 04, 2016 18:00",7755,27148,35336,49715,31858,44094,37666,35167
7331091005_10154110000000985,"""Derrick Rose just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000985,"June 06, 2016 02:55",40507,5242,22206,23512,3459,23111,33659,8940
7331091005_10154110000000986,"""Russell Westbrook addresses rumors in a candid interview. (via NBA TV)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000986,2016/06/03 09:18,12664,32179,24620,49343,9715,46506,28313,11085
7331091005_10154110000000987,"""Ben Simmons delivers a clutch performance in the final minutes. (reportedly)""","""Ben Simmons update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000987,2016-06-11 14:45:00,46359,47954,47266,47345,14607,21595,1225,25689
7331091005_10154110000000988,"""LeBron James just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000988,2016/06/08 04:40,35283,16279,48266,25808,37899,36897,8911,37811
7331091005_10154110000000989,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000989,2016/06/08 21:19,13493,15367,12943,49491,6361,21738,12224,32135
7331091005_10154110000000990,"""Kevin Durant addresses rumors in a candid interview. (via ESPN)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000990,2016/06/03 09:30,21720,29499,27973,14319,32443,38960,29368,39737
7331091005_10154110000000991,"""Kawhi Leonard suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000991,2016/06/10 23:14,13280,10838,1162,11488,31010,1876,6524,47630
7331091005_10154110000000992,"""Chris Paul was traded last night, and fans are still reacting. (reportedly)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000992,2016-06-10 06:56:00,41441,45402,38636,3880,24425,26769,3199,31529
7331091005_10154110000000993,"""Kyrie Irving makes franchise history with a record-breaking night. (via ESPN)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000993,"June 08, 2016 05:30",10463,48328,16613,8007,33406,7916,12489,40013
7331091005_10154110000000994,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via ESPN)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000994,"June 04, 2016 02:16",19683,12047,6090,2805,12500,41989,8593,11239
7331091005_10154110000000995,"""Derrick Rose is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000995,2016/06/05 11:30,14827,19489,20283,4351,45428,12940,17284,40699
7331091005_10154110000000996,"""Chris Paul leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000996,2016/06/10 07:48,37610,23809,36564,2408,29640,5596,31315,35098
7331091005_10154110000000997,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (sources say)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000997,2016-06-06 04:19:00,30568,3756,35443,32234,35686,32151,31617,6985
7331091005_10154110000000998,"""James Harden delivers a clutch performance in the final minutes. (reportedly)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000998,"June 09, 2016 15:36",15439,7453,32872,12411,23466,11773,5014,13937
7331091005_10154110000000999,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000999,"June 11, 2016 17:45",47393,1688,11626,30524,35034,2103,173,29783
7331091005_10154110000001000,"""Ben Simmons delivers a clutch performance in the final minutes. (via Twitter)""","""Ben Simmons update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001000,2016-06-11 01:20:00,16597,14605,25774,11233,31315,37490,43727,46360
7331091005_10154110000001001,"""James Harden delivers a clutch performance in the final minutes. (via NBA TV)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001001,"June 04, 2016 02:44",12441,19847,21367,3365,4149,36904,7880,15926
7331091005_10154110000001002,"""James Harden delivers a clutch performance in the final minutes. (via NBA TV)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001002,2016/06/03 10:06,44937,1972,11784,47160,38994,10847,3154,32112
7331091005_10154110000001003,"""Russell Westbrook addresses rumors in a candid interview. (reportedly)""","""Russell Westbrook update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001003,2016-06-08 23:53:00,36981,47051,44789,48533,48196,18795,25256,20938
7331091005_10154110000001004,"""Derrick Rose addresses rumors in a candid interview. (sources say)""","""Derrick Rose update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001004,2016-06-10 09:32:00,28802,8144,25125,47410,18691,33105,42832,40059
7331091005_10154110000001005,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001005,2016-06-04 03:00:00,3581,13787,5557,33855,13844,12010,12321,44228
7331091005_10154110000001006,"""Stephen Curry opts out of his contract, testing free agency this summer. (sources say)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001006,2016-06-06 22:08:00,23945,30588,36820,26900,48168,666,44327,22064
7331091005_10154110000001007,"""Stephen Curry addresses rumors in a candid interview. (via ESPN)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001007,"June 04, 2016 19:55",40268,7178,11527,43173,8142,38448,23170,49837
7331091005_10154110000001008,"""James Harden suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001008,2016/06/09 00:48,49489,28066,5915,28676,33384,26353,16883,3233
7331091005_10154110000001009,"""Ben Simmons makes franchise history with a record-breaking night. (via ESPN)""","""Ben Simmons update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001009,2016/06/04 20:05,37713,42506,31403,10896,32132,25868,11022,18304
7331091005_10154110000001010,"""Derrick Rose opts out of his contract, testing free agency this summer. (via ESPN)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001010,"June 11, 2016 20:30",5475,15838,31655,11185,29010,18946,38051,37103
7331091005_10154110000001011,"""Ben Simmons addresses rumors in a candid interview. (via ESPN)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001011,"June 04, 2016 03:24",3536,49116,5744,1149,5789,4867,17391,2572
7331091005_10154110000001012,"""LeBron James just dropped a triple-double, and the crowd went crazy. (reportedly)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001012,"June 10, 2016 11:16",34484,15596,37302,32211,37573,48881,17579,33557
7331091005_10154110000001013,"""Kyrie Irving delivers a clutch performance in the final minutes. (sources say)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001013,2016/06/10 11:29,15522,15808,19379,6811,41820,43502,35411,1961
7331091005_10154110000001014,"""Stephen Curry suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001014,"June 07, 2016 16:06",21151,14132,32739,37777,2949,47808,41492,42381
7331091005_10154110000001015,"""Kevin Durant suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""Kevin Durant update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001015,2016/06/11 04:50,27889,42389,16191,5941,5294,41059,4540,24879
7331091005_10154110000001016,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001016,2016/06/06 06:32,18085,29774,16836,35278,23339,48039,14817,3168
7331091005_10154110000001017,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (sources say)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001017,2016/06/11 22:15,37496,5463,22347,10932,41285,36201,37290,24563
7331091005_10154110000001018,"""Stephen Curry just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Stephen Curry update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001018,2016-06-07 16:42:00,1102,14610,38671,11422,28249,30400,32729,22569
7331091005_10154110000001019,"""Kevin Durant delivers a clutch performance in the final minutes. (reportedly)""","""Kevin Durant update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001019,"June 08, 2016 09:50",42474,44346,48240,28572,47490,17032,7158,37058
7331091005_10154110000001020,"""Russell Westbrook opts out of his contract, testing free agency this summer. (via ESPN)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001020,2016-06-04 04:00:00,5048,11964,46265,41344,14504,2118,31483,36081
7331091005_10154110000001021,"""Kawhi Leonard addresses rumors in a candid interview. (via ESPN)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001021,2016-06-10 13:13:00,19754,26431,3264,15430,30556,49225,48270,36817
7331091005_10154110000001022,"""Kawhi Leonard was traded last night, and fans are still reacting. (reportedly)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001022,2016/06/07 00:16,46946,33001,3094,26654,40252,38879,19270,19270
7331091005_10154110000001023,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001023,"June 09, 2016 20:36",14479,40453,20441,37190,22777,26189,16746,3824
7331091005_10154110000001024,"""Kyrie Irving was traded last night, and fans are still reacting. (via ESPN)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001024,2016/06/04 04:16,27858,9725,35237,29974,22011,37238,39103,32607
7331091005_10154110000001025,"""Russell Westbrook makes franchise history with a record-breaking night. (via Twitter)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001025,"June 07, 2016 00:40",29710,13977,43882,4796,23185,45940,49329,14167
7331091005_10154110000001026,"""Chris Paul is drawing interest from multiple teams, according to reports. (via Twitter)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001026,2016-06-04 04:24:00,26624,38399,20319,42338,45856,36279,12588,46960
7331091005_10154110000001027,"""Stephen Curry is drawing interest from multiple teams, according to reports. (reportedly)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001027,2016-06-12 00:45:00,34041,11730,14656,34876,23421,37407,43525,31138
7331091005_10154110000001028,"""Stephen Curry delivers a clutch performance in the final minutes. (via ESPN)""","""Stephen Curry update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001028,"June 05, 2016 14:48",44724,44992,16621,48228,12332,32117,34398,22112
7331091005_10154110000001029,"""James Harden will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001029,"June 12, 2016 01:15",37794,35552,39632,30654,7156,44800,26694,46000
7331091005_10154110000001030,"""Ben Simmons just dropped a triple-double, and the crowd went crazy. (reportedly)""","""Ben Simmons update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001030,2016-06-07 18:30:00,5808,3975,25374,27786,25363,37633,41200,11233
7331091005_10154110000001031,"""Kyrie Irving leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001031,2016-06-09 05:01:00,10665,45111,27883,41051,28973,17931,34812,26003
7331091005_10154110000001032,"""Derrick Rose delivers a clutch performance in the final minutes. (via Twitter)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001032,2016-06-09 05:12:00,41648,34430,30828,28402,39718,8249,36482,26620
7331091005_10154110000001033,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (via NBA TV)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001033,"June 05, 2016 15:18",377,19025,45921,40604,19402,7917,8593,12081
7331091005_10154110000001034,"""Kawhi Leonard delivers a clutch performance in the final minutes. (reportedly)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001034,2016/06/05 15:24,33650,45739,22661,42165,28446,36682,42246,3171
7331091005_10154110000001035,"""James Harden leads his team to a huge comeback win, silencing critics. (sources say)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001035,2016/06/09 05:45,49713,21915,4824,14068,43181,37963,39441,4123
7331091005_10154110000001036,"""James Harden was traded last night, and fans are still reacting. (via ESPN)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001036,2016-06-03 11:48:00,13974,9138,181,21213,8228,27813,47589,47227
7331091005_10154110000001037,"""James Harden addresses rumors in a candid interview. (via Twitter)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001037,2016-06-06 08:59:00,7914,23104,7257,36237,325,40411,27849,38568
7331091005_10154110000001038,"""Chris Paul opts out of his contract, testing free agency this summer. (via NBA TV)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001038,"June 10, 2016 16:54",4728,26003,18617,47718,10747,18226,24057,33281
7331091005_10154110000001039,"""Russell Westbrook addresses rumors in a candid interview. (via Twitter)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001039,2016/06/09 06:29,40789,32114,48479,31526,14834,28038,39979,47464
7331091005_10154110000001040,"""James Harden suffers an injury ahead of the playoffs, sources say. (reportedly)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001040,2016/06/11 10:40,20657,13575,38757,14346,4764,47654,48026,37890
7331091005_10154110000001041,"""Russell Westbrook opts out of his contract, testing free agency this summer. (reportedly)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001041,2016/06/06 09:27,597,253,24009,11034,45311,15418,29872,3929
7331091005_10154110000001042,"""LeBron James suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001042,2016/06/12 04:30,1420,28560,32244,9830,25590,32062,44535,46275
7331091005_10154110000001043,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001043,2016-06-08 13:50:00,19775,836,20356,40907,24802,30753,19502,834
7331091005_10154110000001044,"""James Harden opts out of his contract, testing free agency this summer. (via NBA TV)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001044,2016-06-04 05:36:00,11001,41600,46453,41008,16820,6629,14635,22127
7331091005_10154110000001045,"""Ben Simmons opts out of his contract, testing free agency this summer. (via Twitter)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001045,"June 08, 2016 14:10",47268,31900,7136,27755,29750,24925,27214,29300
7331091005_10154110000001046,"""Kawhi Leonard addresses rumors in a candid interview. (sources say)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001046,"June 07, 2016 20:54",17679,22546,20549,10531,31199,8718,24637,36157
7331091005_10154110000001047,"""Stephen Curry delivers a clutch performance in the final minutes. (via Twitter)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001047,2016/06/08 14:30,24700,29363,1507,6683,12516,30545,38494,7523
7331091005_10154110000001048,"""Kevin Durant suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001048,"June 04, 2016 05:52",49286,8463,30398,38100,32560,25188,49891,44573
7331091005_10154110000001049,"""Ben Simmons suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001049,2016-06-06 10:23:00,42499,42059,40146,48045,38756,14555,15750,48929
7331091005_10154110000001050,"""Kyrie Irving opts out of his contract, testing free agency this summer. (sources say)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001050,2016/06/10 02:00,40971,42476,11149,46374,17419,12668,2978,31330
7331091005_10154110000001051,"""Stephen Curry delivers a clutch performance in the final minutes. (reportedly)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001051,"June 07, 2016 04:08",35350,32691,43970,39544,118,33019,17367,38928
7331091005_10154110000001052,"""Kevin Durant suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001052,"June 07, 2016 04:16",10935,1715,24982,18794,19801,42595,40810,37548
7331091005_10154110000001053,"""Ben Simmons is drawing interest from multiple teams, according to reports. (via ESPN)""","""Ben Simmons update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001053,2016-06-12 07:15:00,38261,17538,7061,30468,16431,42377,10631,9491
7331091005_10154110000001054,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (sources say)""","""Kyrie Irving update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001054,"June 08, 2016 15:40",18146,15119,31541,42655,30205,20722,38921,34880
7331091005_10154110000001055,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001055,"June 08, 2016 15:50",5483,3380,42699,44143,27514,19490,48839,12649
7331091005_10154110000001056,"""Chris Paul was traded last night, and fans are still reacting. (via Twitter)""","""Chris Paul update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001056,"June 10, 2016 20:48",247,10407,45397,890,33,21802,4493,12047
7331091005_10154110000001057,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via ESPN)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001057,"June 05, 2016 17:42",46932,12304,44875,19984,28048,36608,30259,14778
7331091005_10154110000001058,"""LeBron James suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001058,2016-06-08 16:20:00,23124,30364,9210,6415,33840,6391,8780,44441
7331091005_10154110000001059,"""Kevin Durant makes franchise history with a record-breaking night. (via ESPN)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001059,2016-06-10 21:27:00,30584,11482,48591,30649,6612,47450,41889,44813
7331091005_10154110000001060,"""Kawhi Leonard addresses rumors in a candid interview. (via ESPN)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001060,"June 12, 2016 09:00",13407,1038,21535,42177,17828,42904,2527,1024
7331091005_10154110000001061,"""Derrick Rose makes franchise history with a record-breaking night. (via NBA TV)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001061,2016/06/06 11:47,47759,49338,47884,24424,32857,41361,9344,875
7331091005_10154110000001062,"""James Harden is drawing interest from multiple teams, according to reports. (via ESPN)""","""James Harden update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001062,2016/06/10 04:24,40384,13222,27065,12479,45908,40500,35817,6430
7331091005_10154110000001063,"""James Harden leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001063,2016-06-09 10:53:00,36715,4014,22113,38070,18599,16082,29339,24667
7331091005_10154110000001064,"""Kyrie Irving delivers a clutch performance in the final minutes. (via ESPN)""","""Kyrie Irving update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001064,2016-06-09 11:04:00,44196,46815,36232,43724,49245,12806,16450,36076
7331091005_10154110000001065,"""James Harden is drawing interest from multiple teams, according to reports. (via ESPN)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001065,2016/06/10 05:00,18850,8628,11797,49415,13117,6672,33344,16178
